iter	Passed	Remaining
1045	72430	135305
1046	72491	135221
1047	72555	135141
1048	72618	135060
1049	72680	134978
1050	72742	134895
1051	72805	134814
1052	72867	134731
1053	72927	134645
1054	72988	134562
1055	73054	134486
1056	73114	134401
1057	73177	134320
1058	73241	134242
1059	73304	134160
1060	73367	134080
1061	73430	134000
1062	73490	133914
1063	73555	133838
1064	73617	133755
1065	73677	133670
1066	73739	133587
1067	73800	133504
1068	73861	133421
1069	73925	133342
1070	73987	133259
1071	74048	133176
1072	74109	133093
1073	74170	133009
1074	74232	132927
1075	74292	132843
1076	74354	132761
1077	74418	132682
1078	74481	132602
1079	74550	132534
1080	74613	132454
1081	74674	132371
1082	74744	132304
1083	74812	132233
1084	74882	132165
1085	74947	132089
1086	75014	132017
1087	75076	131935
1088	75137	131852
1089	75196	131766
1090	75255	131680
1091	75315	131595
1092	75381	131520
1093	75443	131439
1094	75505	131359
1095	75566	131275
1096	75627	131193
1097	75684	131102
1098	75744	131018
1099	75803	130933
1100	75865	130852
1101	75924	130765
1102	75989	130691
1103	76071	130645
1104	76133	130563
1105	76193	130479
1106	76260	130406
1107	76340	130358
1108	76404	130280
1109	76474	130213
1110	76543	130144
1111	76613	130077
1112	76685	130013
1113	76759	129953
1114	76825	129880
1115	76886	129798
1116	76948	129717
1117	77008	129633
1118	77067	129547
1119	77132	129472
1120	77233	129457
1121	77292	129371
1122	77352	129288
1123	77412	129203
1124	77471	129118
1125	77532	129036
1126	77598	128963
1127	77659	128881
1128	77721	128800
1129	77786	128726
1130	77845	128640
1131	77905	128557
1132	77972	128485
1133	78042	128419
1134	78104	128338
1135	78164	128255
1136	78224	128172
1137	78285	128090
1138	78343	128004
1139	78407	127928
1140	78470	127850
1141	78535	127774
1142	78597	127695
1143	78661	127619
1144	78723	127539
1145	78787	127462
1146	78849	127382
1147	78918	127314
1148	78975	127227
1149	79034	127143
1150	79093	127058
1151	79156	126979
1152	79220	126903
1153	79284	126827
1154	79346	126748
1155	79409	126670
